Country Name,Norway,Luxembourg,France,Honduras,Switzerland,Finland,"China, P.R.: Mainland",Cote d'Ivoire,Paraguay,Guinea,Turkey,Croatia,Singapore,Denmark,Cameroon,Guatemala,Cyprus,Mali,Gabon,Niger,Comoros,Germany,Japan,United Kingdom,Greece,Mexico,Chile,Saudi Arabia,Benin,"Gambia, The","Bahamas, The",Indonesia,Israel,Belgium,India,Estonia,Colombia,Canada,Tanzania,Italy,Latvia,United States,Slovenia,Hungary,"Bahrain, Kingdom of",Sweden,Spain,"China, P.R.: Hong Kong",Austria,Iceland,"Korea, Republic of",Slovak Republic,Fiji,Russian Federation,Dominican Republic,Belarus,Nicaragua,Ethiopia,Montserrat,"Armenia, Republic of",Georgia,Ghana,Costa Rica,Qatar,Moldova,Pakistan,"Virgin Islands, British",Egypt,Equatorial Guinea,Burundi,Kiribati,Bhutan,Senegal,South Sudan,Algeria,Rwanda,Ireland,Czech Republic,Bulgaria,Jamaica,"China, P.R.: Macao",Mauritius,Kenya,Zimbabwe,Kazakhstan,West Bank and Gaza,Sudan,Netherlands,"Azerbaijan, Republic of",Thailand,Portugal,Poland,St. Vincent and the Grenadines,Lithuania,South Africa,Brazil,Bolivia,Albania,Malaysia,Tunisia,Lebanon,Mongolia,Uruguay,Malawi,Uganda,Namibia,Jordan,El Salvador,Swaziland,Tonga,"North Macedonia, Republic of",Grenada,St. Lucia,Mozambique,St. Kitts and Nevis,"Serbia, Republic of",Philippines,Dominica,Lesotho,Morocco,Aruba,Cambodia,Solomon Islands,"Iran, Islamic Republic of",Samoa,United Arab Emirates,Ukraine,Guadeloupe,Montenegro,Sri Lanka,Martinique,Nigeria,Burkina Faso,"Congo, Democratic Republic of",Zambia,Ecuador,Oman,French Territories: New Caledonia,Bangladesh,Myanmar,Brunei Darussalam,Panama,Vietnam,Bosnia and Herzegovina,Kuwait,Botswana,Liberia,"Afghanistan, Islamic Republic of",Mauritania,Djibouti,Belize,Sao Tome and Principe,Sierra Leone,Seychelles,Maldives,Argentina,Cabo Verde,Madagascar,Lao People's Democratic Republic,Haiti,Nepal,Togo,"Kosovo, Republic of",San Marino,Angola,"Timor-Leste, Dem. Rep. of",Malta,Suriname,Guyana,"Venezuela, Rep??blica Bolivariana de",Trinidad and Tobago,Syrian Arab Republic,Curacao,Iraq,Sint Maarten,"Yemen, Republic of",Peru,Tajikistan,Libya,Guinea-Bissau,Central African Republic,Kyrgyz Republic,Antigua and Barbuda,Barbados,Romania,Anguilla,Chad,"Congo, Republic of"
2000M11,76.4,74.48076,80.51,109.4588303,94.7207,80.00706,70.99095,70.11799802,,,41.22957,,,76.92873,,,107.72,,,,,80.2178,98.8,74,77.30328,47.79029,58.14052,67.65839,,,,41.3762,75.5,76.42,37.31246031,118.9,43.07,96.6,,75.85587,55.11141,79.84205856,65.11,72.6,,262.74,72.46789,,75.4552,71.55499,67.104,99.7785,,32.96317,32.3655578,,,,,,,,31.53566,,25.43036615,,,,,26.40846229,,,80.63556088,,,,76.9,73.1,3619.321812,,64.58,46.43337209,,,,67.3144983,,76.11,,,75.013,88.64922,,69.15763617,43.12613,1673.6,,,80.94210042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7,,,,,,,,,,,,,,,,,,,,,,,,54.50560565,,,103.6355279,,,,66.07439007,,,,,,,,,39.29608306,,88.9,,,,,,,,,,,,31.61,,,
2000M12,76.3,74.63199,80.47,110.1,94.6497,79.88837,71.06194,70.26244998,,,42.2463,,,76.85249,,,107.87,,,,,80.87074,98.9,74,77.5444,48.30767,58.2061,67.65839,,,,42.1813,75.5,76.22,36.98079056,119.1,43.27,96.7,,75.92242,55.30668,79.79619867,65.14,72.8,,262.48,72.7187,,75.59438,71.55499,67.37,99.98324,,33.50376,32.72350217,,,23.57594242,,,,,31.90458,,25.63380908,,,,,26.81462267,,,80.7662818,,,,76.9,73.2,3634.955801,,64.57,46.582197,,,,67.89371226,,75.66,,,75.292,88.82203,,69.31076046,43.25272,1683.47,,,81.26425803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,55.8658265,,,104.8579323,,,,67.01385734,,,,,,,,,40.33019051,,89,,,,,,,,,,,,32.39,,,
2001M1,76.9,73.58713,80.13,111.0940366,94.5818,79.83298,71.78772,71.48866515,,,43.30509,,,76.7,,,105.96,,,,,80.59091,98.9,73.5,76.30652,48.57548,58.40208,67.58955,,,,42.31673,75,76.14,36.89787313,120.6,43.72,96.3,,76.25511,55.66002,80.3006574,65.38,73.9,,261.7,72.74433,,75.67657,71.68142,68.103,101.8259,,34.42847,33.54166075,,,24.29534592,69.57820082,,,,32.34789,,25.94141479,,,,,26.66168642,,,81.02092431,,,,76.3,74.6,3657.436983,,64.5,46.84264059,,,,67.70246237,,76.31,,,75.569,89.51325,75.82650895,69.1431414,43.80129,1693.07,,,81.50587624,,,,,,,,,,,,,78.57,74.31132818,,,,,80.95199547,,,83.89,,,,,,,,,,78.4,,,,,,69.55307263,,,,,,,,,,,,,,,,,,54.8741908,,,107.6994333,,,,68.4040919,,,,,,,,,40.18656447,,88.9,,,,,,,,,,100,,33.59,,,
2001M2,77.5,74.522,80.35,112.5369808,94.4538,80.32358,71.8595,71.8777487,,,44.08434,,,77.3,,,105.73,,,,,81.05729,98.6,73.7,76.23088,48.54333,58.2225,67.4519,,,,42.6779,75,76.47,36.73204208,121,44.55,96.8,,76.52128,55.54844,80.62167659,66.13,74.9,,262.65,72.98315,,75.97509,71.80784,68.435,104.2146,,35.21344,33.587114,,,24.19077238,70.47405748,,,,32.72103,,26.01923904,,,,,27.82314787,,,80.91987176,,,,77,74.6,3669.537282,,63.99,47.06587796,,,,67.74071235,,76.98,,,75.662,89.59966,75.28055808,69.25463966,43.92789,1700.86,,,81.66695505,,,,,,,,,,,,,78.42,74.39708851,,,,,81.07342346,,,84.011,,,,,,,,,,78.4,,,,,,69.27374302,,,,,,,,,,,,,,,,,,56.07847022,,,110.112866,,,,69.25252062,,,,,,,,,40.35891572,,88.9,,,,,,,,,,99.91,,34.34,,,
2001M3,77.7,74.72823,80.71,113.5025136,94.6053,80.75878,71.42835,72.28716724,,,46.76098,,,77.7,,,106.73,,,,,81.05729,98.4,73.9,77.72548,48.85089,58.49968,67.4519,,,,43.06164,75.1,76.64,36.89787313,121.5,45.21,97.1,,76.58781,55.81809,80.80511613,66.84,75.6,,264.59,73.29068,,76.12435,72.1871,69.035,105.0336,,35.8684,33.44507258,,,23.68115532,71.8924972,,,,33.28021,,26.09729675,,,,,28.41316851,,,80.77420596,,,,77.6,74.7,3671.372495,,63.82,46.9914655,,,,68.08496216,,77.7,,,75.994,90.03167,75.25022748,69.63168963,44.22327,1707.32,,,81.50587624,,,,,,,,,,,,,78.28,74.65436951,,,,,81.41342184,,,84.128,,,,,,,,,,78.5,,,,,,69.13407821,,,,,,,,,,,,,,,,,,55.7033803,,,109.1072691,,,,70.20273551,,,,,,,,,40.21528968,,89.1,,,,,,,,,,100.06,,35.04,,,
2001M4,78,74.96194,81.1,114.1994436,94.8669,81.13069,71.57121,72.5727105,,,51.59355,,,78,,,107.49,,,,,81.4304,98.6,74.4,78.4568,49.09731,58.7667,67.4519,,,,43.2648,75.8,77.3,37.14662544,122.3,45.72,97.8,,76.92052,56.01336,81.12613532,67.28,76.2,,266.89,73.67127,,76.49751,73.07206,69.301,105.5113,,36.51045,33.65245306,,,23.40139848,71.36991415,,,,33.69776,,26.48875621,,,,,28.66798938,,,80.60778091,,,,78.3,74.9,3664.746415,,63.89,47.06587796,,,,68.27074777,,78.13,,,76.423,90.72289,75.47012436,69.76799627,44.43426,1717.22,,,81.58641565,,,,,,,,,,,,,78.33,75.554853,,,,,81.07342346,,,84.315,,,,,,,,,,78.7,,,,,,69.13407821,,,,,,,,,,,,,,,,,,56.8835263,,,106.9955155,,,,71.07139502,,,,,,,,,40.3014653,,89.2,,,,,,,,,,99.87,,35.97,,,
2001M5,78.4,75.38126,81.6,115.5578749,95.3818,81.66876,71.21335,73.45796977,,,54.20094,,,78.4,,,107.86,,,,,81.71023,98.7,74.9,78.78837,49.20997,59.02201,67.31424,,,,43.75388,76.1,77.79,37.39537392,123.1,45.92,98.6,,77.12014,56.60845,81.49301439,68.06,76.9,,268.7,73.9499,,76.64677,74.14665,69.234,105.8526,,37.16034,33.74051874,,,23.2896291,71.10862262,,,,33.92838,,26.62119999,,,,,28.34315175,,,80.36909547,,,,78.8,75.4,3666.888737,,63.8,47.17749664,,,,67.99753363,,78.39,,,77.062,91.75973,75.24264483,70.17031918,44.60305,1724.26,,,81.66695505,,,,,,,,,,,,,78.38,75.38333233,,,,,81.36485064,,,84.586,,,,,,,,,,78.7,,,,,,69.06424581,,,,,,,,,,,,,,,,,,58.45043591,,,106.3921573,,,,71.89010978,,,,,,,,,40.35891572,,89.5,,,,,,,,,,101.54,,36.6,,,
2001M6,78.4,75.60811,81.65,116.3046799,95.5625,81.66085,70.3588,73.90660371,,,55.8992,,,78.3,,,108.67,,,,,81.8035,98.4,75,78.70426,49.32636,59.05481,67.31424,,,,44.48374,76.3,77.93,37.89287472,123.4,45.94,98.7,,77.31976,56.8781,81.63059405,68.33,77.1,,268.31,74.19907,,76.79604,75.28445,69.434,106.1256,,37.76233,33.55018323,,,23.19208567,71.07129526,,,,34.02275,,26.48809399,,,,,28.10563871,,,81.56881644,,,,79.2,76.2,3663.953376,,63.91,47.54955892,,,,68.05217646,,78.09,,,77.263,91.67332,74.66636336,70.55666067,44.81404,1733.23,,,81.58641565,,,,,,,,,,,,,78.51,76.24093566,,,,,81.54294503,,,84.748,,,,,,,,,,79,,,,,,69.48324022,,,,,,,,,,,,,,,,,,60.50110417,,,105.6882394,,,,72.20431922,,,,,,,,,40.90469465,,89.6,,,,,,,,,,99.99,,37.18,,,
2001M7,77.4,74.86571,81.48,116.9291456,95.4179,81.05156,70.007,73.66311859,,,57.23752,,,78.1,,,106.54,,,,,81.89678,98.1,74.5,77.32999,49.1982,58.94081,67.17658,,,,45.42428,76.7,77.87,38.39036022,123.9,45.99,98.4,,77.3863,56.63634,81.40129462,68.48,77.2,,266.94,74.3812,,76.87067,75.8724,69.567,106.1938,,37.93226,33.47064004,,,22.77853834,70.95931318,,,,34.22972,,26.03779639,,,,,27.78666761,,,82.61652938,,,,79,77,3657.047521,,63.83,48.25647724,,,,68.03578361,,77.98,,,77.35,91.41412,75.53836821,69.99229361,44.77184,1756.28,,,81.58641565,,,,,,,,,,,,,78.69,76.19805549,,,,,81.53484983,,,84.904,,,,,,,,,,79.2,,,,,,69.41340782,,,,,,,,,,,,,,,,,,57.05101152,,,106.0904782,,,,73.4971931,,,,,,,,,40.99087027,,89.7,,,,,,,,,,100.3,,37.67,,,
2001M8,77.3,75.73184,81.48,117.7477271,94.8886,81.30477,70.077,73.62480427,,,58.9197,,,78.1,,,107.13,,,,,81.71023,98.5,74.8,77.34906,49.48969,59.41397,67.10776,,,,45.33398,76.9,77.86,38.63912018,123.8,46.11,98.4,,77.3863,56.26441,81.40129462,68.45,77,,267.6,74.56113,,76.72141,76.11296,69.833,106.0573,,37.93606,33.71779211,,,22.7239397,70.99664054,,,,34.50191,,25.90760741,,,,,27.42977458,,,83.97816398,,,,79.2,76.9,3668.383785,,63.47,48.3308897,,,,67.63142669,,78.27,,,77.201,91.15491,75.25022748,70.42592895,44.68745,1768.57,,,81.50587624,,,,,,,,,,,,,78.63,75.72637366,,,,,81.64818263,,,84.973,,,,,,,,,,79.4,,,,,,69.06424581,,,,,,,,,,,,,,,,,,57.08583866,,,106.5932767,,,,73.15010862,,,,,,,,,41.30684754,,89.7,,,,,,,,,,100.45,,38.51,,,
2001M9,77.7,75.82121,81.63,118.6320092,95.0095,81.89033,70.7077,73.20775992,,,62.38921,,,78.4,,,108.7,,,,,81.71023,98.3,75,78.82647,49.95038,59.84964,67.10776,,,,45.61991,77.1,78.08,38.55622569,123.9,46.28,98.6,,77.3863,56.63634,81.7681737,69.05,77.4,,269.85,74.55132,,76.9453,76.61484,69.767,106.262,,38.16367,34.02460157,,,23.08071335,71.36991415,,,,34.71162,,26.14077587,,,,,28.1510433,,,84.00270769,,,,79.6,76.2,3714.885816,,63.19,48.40530215,,,,68.38003342,,79.23,,,77.174,91.41412,75.80376099,70.2955689,44.81404,1773.52,,,81.58641565,,,,,,,,,,,,,78.75,75.85501416,,,,,81.06532826,,,85.197,,,,,,,,,,79.6,,,,,,69.20391061,,,,,,,,,,,,,,,,,,58.44601862,,,107.6994333,,,,70.93863047,,,,,,,,,41.19194672,,89.8,,,,,,,,,,100.34,,39.26,,,
2001M10,77.7,75.95181,81.68,118.8037785,94.8655,81.70833,70.91982,73.35001152,,,66.17783,,,78.5,,,110.07,,,,,81.61695,98.3,74.9,79.07618,50.17614,59.93084,67.17658,,,,45.92841,77.1,77.96,38.8049474,123.9,46.37,98.1,,77.51938,56.71073,81.49301439,69.37,77.6,,269.12,74.47334,,77.01994,77.10887,69.767,106.3303,,38.57966,34.10982643,,,22.97218562,71.7058604,,,,34.70851,,26.48060596,,,,,27.86397528,,,85.08196643,,,,79.8,76.2,3778.677978,,62.88,48.55412706,,,,68.36910486,,79.15,,,77.473,91.75973,75.12890507,70.5043494,44.77184,1788.24,,,81.50587624,,,,,,,,,,,,,78.63,75.34045217,,,,,81.52675463,,,85.455,,,,,,,,,,79.4,,,,,,69.20391061,,,,,,,,,,,,,,,,,,58.39791892,,,108.9061497,,,,70.27417548,,,,,,,,,41.27812234,,89.7,,,,,,,,,,100.49,,40.22,,,
2001M11,77.7,76.0618,81.46,119.4,94.9925,81.34434,70.77798,73.42355991,,,68.97446,,,78.3,,,109.87,,,,,81.4304,97.8,74.9,79.16018,50.36515,59.92537,67.10776,,,,46.71846,76.7,78.05,39.1366401,123.9,46.42,97.2,,77.65246,56.84091,81.35543474,69.66,77.7,,269.22,74.41772,,76.9453,77.37415,69.368,106.262,,39.10434,34.07573648,,,23.16078259,71.78051512,,,,35.01714,,26.77189263,,,,,27.81690758,,,84.16841505,,,,79.8,76.2,3786.965027,,62.67,48.77736443,,,,68.87181886,,79.05,,,77.988,91.84613,75.31088869,70.47740399,44.98283,1800.94,,,82.15019147,,,,,,,,,,,,,78.72,76.36957616,,,,,81.20294665,,,85.518,,,,,,,,,,79.4,,,,,,69.20391061,,,,,,,,,,,,,,,,,,58.6747892,,,109.7106272,,,,70.98225311,,,,,,,,,41.33557275,,89.5,,,,,,,,,,100.75,,41.32,,,
2001M12,77.9,75.91744,81.56,119.8,94.9575,81.31268,70.84876,73.61991752,,,71.19841,,,78.5,,,110.43,,,,,82.17661,97.7,75,79.90565,50.4349,59.74033,67.24541,,,,47.47089,76.6,77.88,38.88788014,124.1,46.58,97.4,,77.719,57.06407,81.03441555,69.73,77.7,,269.46,74.68763,,77.09457,77.73244,69.501,106.535,,39.73001,34.15812051,,,22.76608828,71.78051512,,,,35.40006,,27.28055859,,,,,27.83101107,,,83.90163673,,,,80.2,76.2,3810.28207,,62.46,49.03780802,,,,69.13956871,,78.81,,,78.141,92.01894,74.77252047,70.71879774,45.23602,1812.65,,,82.23073087,,,,,,,,,,,,,78.73,76.11229516,,,,,81.47008824,,,85.838,,,,,,,,,,79.9,,,,,,69.33094483,,,,,,,,,,,,,,,,,,59.72608195,,,110.8167839,,,,71.60751094,,,,,,,,,41.62282482,,89.5,,,,,,,,,,100.79,,42.21,,,
2002M1,78,75.2919,81.94,120.2,95.075,81.65294,71.0613,74.68023498,,,74.98579,,,78.6,,,108.82,,,,,82.26989,97.5,74.8,79.69133,50.90047,59.69192,67.38307,,,,48.47915,77.4,78.35,38.72205292,125.7,46.95,97.6,,78.0517,57.56618,81.21785509,70.85,78.7,,268.8,74.585,,77.31847,78.466,69.9,107.9,,40.95767,34.35129684,,,22.61780683,73.08697275,,,,35.79633,,27.63520585,,,,,27.36136398,,,83.25456718,,,,80.1,77.5,3912.888236,60.9,62.31,49.67031389,,,,69.74610409,,79.38,,,78.266,92.79655,77.26721262,71.39187561,45.99557,1822.08,,,82.39180968,,,,,,,,,,,,85.94,78.68,74.22556784,,,,,81.30008905,,,86.038,,,,,,,,,,80.1,,,,,,69.06424581,,,,,,,,,,,,,,,,,,61.04448602,,,112.5262987,,,,72.92883436,,,7.280354204,,,,,,42.28350458,,88.3,,,,,,,,,,102.29,,43.19,,,
2002M2,78.1,76.21303,82.04,121.4636276,95.072,81.77954,71.84298,74.70021084,,,76.30061,,,79.2,,,108.58,,,,,82.54971,97,75,78.84769,50.86775,59.69739,67.4519,,,,49.02842,78.1,78.48,38.63912018,126.4,47.54,98.2,,78.31786,57.38021,81.53887428,71.5,79.5,,269.45,74.65,,77.3931,78.25537,70.233,108.3,,41.43278,34.36550098,,,22.41625676,73.94550205,,,,35.95663,,27.52466502,,,,,27.0383397,,,83.89218685,,,,80.6,77.5,3976.630498,60.9,62.53,50.11678862,,,,70.12313959,,79.81,,,78.131,92.88296,77.19138611,71.23020312,46.55088,1828.64,,,82.63342789,,,,,,,,,,,,86.02,78.41,74.43996868,,,,,81.31627945,,,85.844,,,,,,,,,,80.1,,,,,,69.13407821,,,,,,,,,,,,,,,,,,60.68406145,,,114.6380523,,,,72.33139387,,,7.732735979,,,,,,42.11115334,,88,,,,,,,,,,101.47,,43.69,,,
2002M3,78.4,76.27489,82.4,122.1966334,95.0873,82.21475,70.90902,74.70904605,,,77.2085,,,79.7,,,109.25,,,,,82.73627,97.2,75.2,80.84223,51.12795,60.01282,67.38307,,,,49.17891,78.4,78.69,38.8049474,126.7,47.87,98.9,,78.51749,57.60337,81.99747312,71.97,80.1,,271.76,75.267,,77.54236,78.57143,70.632,108.4,,41.88025,34.7575353,,,22.56305994,72.93766331,,,,36.23764,,27.66228835,,,,,26.97290688,,,84.04955461,,,,81.3,77.5,4007.59934,61,62.04,50.37723222,,,,70.58213934,,80.52,,,78.468,93.05576,77.03973309,70.76330413,47.01784,1839.61,,,83.19720371,,,,,,,,,,,,86.4,78.45,75.297572,,,,,81.65627783,,,85.982,,,,,,,,,,80.1,,,,,,69.06424581,,,,,,,,,,,,,,,,,,60.20361193,,,123.4873055,,,,73.1855125,,,8.167242002,,,,,,41.9388021,,88,,,,,,,,,,102.33,,43.84,,,
2002M4,78.5,76.57048,82.71,123.1,95.9078,82.55501,70.6963,74.93905231,,,78.79544,,,80,,,110.34,,,,,82.64299,97.5,75.6,81.4649,51.40723,60.23612,67.31424,,,,49.08109,79.6,78.71,38.88788014,127.9,48.31,99.5,,78.7171,57.64987,82.45607196,72.96,80.8,,272.94,76.289,,77.84088,78.57143,71.032,108.8,,42.36606,34.99332405,,,22.44404756,73.27360956,,,,36.30081,,28.18787183,,,,,27.09602078,,,84.04460435,,,,82,77.5,4003.016514,61.3,61.92,50.4888509,,,,71.53292453,,80.9,,,79.105,93.48778,76.81225356,70.73143421,47.81924,1854.33,,,83.11666431,,,,,,,,,,,,87.03,78.32,75.812134,,,,,81.80199142,,,86.374,,,,,,,,,,80.1,,,,,,68.92458101,,,,,,,,,,,,,,,,,,58.8597873,,,132.3365586,,,,74.59092015,,,8.505352496,,,,,,41.91007689,,89.4,,,,,,,,,,102.44,,44.74,,,
2002M5,78.7,76.79733,82.81,123.7,95.9999,82.737,70.48421,75.05653884,,,79.25186,,,80,,,110.4,,,,,82.73627,97.8,75.8,81.45556,51.51143,60.29078,67.31424,,,,49.47988,80.4,78.83,39.1366401,128.2,48.6,99.7,,78.91673,57.75215,82.45607196,73.18,81.2,,273.64,76.563,,78.06478,78.57143,71.298,109,,43.08205,34.8683276,,,22.50409101,74.02015677,,,,36.52849,,28.63887778,,,,,27.72369227,,,83.90554536,,,,82.5,77.4,3920.012716,61.5,61.77,50.56326335,,,,71.54931737,,80.92,,,79.627,93.31497,76.20564149,70.48390805,48.05273,1858.22,,,83.19720371,,,,,,,,,,,,87.29,78.32,75.72637366,,,,,81.48627864,,,87.456,,,,,,,,,,80.2,,,,,,69.10244134,,,,,,,,,,,,,,,,,,60.52492202,,,134.5488719,,,,75.65177216,,,9.098942427,,,,,,42.08242813,,89.4,,,,,,,,,,103.17,,45.57,,,
2002M6,78.7,76.91418,82.8,125.0927167,95.8739,82.56292,69.84985,75.87316928,,,79.71446,,,80,,,110.88,,,,,82.73627,97.7,75.8,81.30959,51.76258,60.21426,67.17658,,,,49.63037,81.4,78.61,39.46829455,128.1,48.81,99.9,,78.98327,57.436,82.50193185,73.01,80.8,,273.24,76.567,,78.13941,78.90639,71.231,108.6,,43.31038,34.9080992,,,22.90870047,74.24412094,,,,36.76104,,27.66515593,,,,,27.14951025,,,83.22088474,,,,82.6,77.1,3853.810384,62,61.83,50.56326335,,,,72.10120992,,80.65,,,79.884,92.96936,75.90233546,70.24195681,48.46289,1866.02,,,83.27774312,,,,,,,,,,,,86.34,79.45,75.6834935,,,,,80.99247146,,,87.614,,,,,,,,,,80.7,,,,,,68.8547486,,,,,,,,,,,,,,,,,,60.62128007,,,133.3421556,,,,75.28572132,,,9.557254019,,,,,,42.39840541,,89.5,,,,,,,,,,103.11,,46.11,,,
2002M7,78.6,76.37113,82.8,126.1,95.3686,82.41257,69.3609,75.03649913,,,80.86354,,,79.8,,,110.08,,,,,82.82954,97.3,75.6,79.91171,51.91118,60.48129,67.38307,,,,49.97649,82,78.87,39.88288173,127.7,48.82,100.5,,79.11635,57.20354,82.59365162,73.4,80.7,,272.27,76.035,,78.06478,78.97478,71.032,108.3,,43.62222,35.04729979,,,23.29852722,74.0948115,,,,37.30016,,27.25017859,,,,,26.72613883,,,84.04841473,,,,82.2,77.5,3857.908382,62.9,61.84,50.96075609,,,,72.76238813,,80.54,,,80.021,92.53735,76.35729451,70.04832149,49.23275,1888.23,,,83.27774312,,,,,,,,,,,,84.91,79.54,75.59773317,,,,,80.96009067,,,87.777,,,,,,,,,,81,,,,,,69.13407821,,,,,,,,,,,,,,,,,,60.55470966,,,128.4147305,,,,73.8556574,,,10.25472899,,,,,,42.31222979,,90.5,,,,,,,,,,103.15,,46.35,,,
2002M8,78.3,77.12728,82.99,126.9,95.337,82.41257,69.56898,74.98654705,,,82.62983,,,79.9,,,111.17,,,,,82.73627,97.6,75.8,80.09058,52.10856,60.70927,67.52073,,,,50.12697,81.7,78.84,40.13160344,127.1,48.87,100.9,,79.24943,56.76652,82.86881092,73.46,80.5,,272.43,76.253,,78.21404,78.57143,71.498,108.9,,43.66148,35.35979092,,,24.03475236,74.43075775,,,,37.74221,,27.08667752,,,,,26.89817383,,,84.8981184,,,,82.7,77.4,3832.359019,63.1,61.83,51.20789845,,,,72.85528093,,80.81,,,80.08,92.19174,77.64634516,69.65175932,49.49778,1900.5,,,83.19720371,,,,,,,,,,,,85.03,79.55,75.38333233,,,,,81.47008824,,,88.086,,,,,,,,,,81,,,,,,69.13407821,,,,,,,,,,,,,,,,,,60.08889164,,,126.3029769,,,,72.81693281,,,11.01242858,,,,,,42.8005583,,90.5,,,,,,,,,,102.84,,46.73,,,
2002M9,78.8,77.35413,83.14,127.1,95.4816,82.71326,70.26467,75.05515441,,,85.50315,,,80.3,,,112.41,,,,,82.73627,97.6,76,81.60277,52.42198,61.22146,67.58955,,,,50.42794,82,79.06,40.21453618,127.2,49.04,100.9,,79.38251,57.20354,83.00639057,74.02,81,,274.5,76.538,,78.21404,78.9507,71.898,109.2,,43.83612,35.85693588,,,24.38018749,74.54273983,,,,37.89214,,27.30337094,,,,,28.00915763,,,85.7725434,,,,83.1,77,3862.702231,63.4,61.59,51.40561235,,,,73.46181631,,81.69,,,80.033,92.45094,77.49469214,69.25445383,49.93319,1914.18,,,83.27774312,,,,,,,,,,,,85.39,80.46,75.34045217,,,,,81.64818263,,,88.562,,,,,,,,,,81.3,,,,,,68.99441341,,,,,,,,,,,,,,,,,,58.90100033,,,126.2024172,,,,71.86292465,,,11.5853382,,,,,,43.05908517,,90.4,,,,,,,,,,102.45,,47.01,,,
2002M10,79.1,77.63596,83.27,127.8,96.0391,82.92691,70.4052,75.50783745,,,88.31339,,,80.5,,,112.84,,,,,82.64299,97.4,76.1,82.02584,52.65303,61.75473,67.58955,,,,50.67625,82.5,78.97,40.3803634,127.9,49.32,101.2,,79.58213,57.64057,83.14397023,74.36,81.4,,275.39,77.296,,78.3633,79.39317,71.697,109.2,,44.30517,36.8995199,,,24.53238675,74.58006719,,,,38.14147,,27.63101139,,,,,27.87653513,,,84.75637503,,,,83.5,76.7,3900.777208,63.9,61.7,51.89989708,,,,73.55470912,,81.49,,,80.549,92.71015,75.90233546,69.70026107,50.6778,1939.26,,,83.19720371,,,,,,,,,,,,85.83,80.47,75.51197283,,,,,81.60770663,,,88.779,,,,,,,,,,81.6,,,,,,68.8547486,,,,,,,,,,,,,,,,,,59.81141777,,,126.3029769,,,,72.23403319,,,12.04873689,,,,,,43.00163475,,90.6,,,,,,,,,,103.59,,47.79,,,
2002M11,79.4,77.7047,83.27,128.6,95.8622,82.66579,70.33479,76.04183099,,,90.8849,,,80.5,,,113.01,,,,,82.36316,97.4,76.1,82.04347,53.07888,61.70008,67.65839,,,,51.57917,81.8,78.91,40.54619063,127.7,49.7,101.5,,79.84829,57.74285,83.14397023,74.36,81.4,,274.72,77.416,,78.28867,79.20354,71.764,109.2,,45.01848,37.07565126,,,24.73844689,74.61739455,,,,38.53546,,27.96258353,,,,,28.73437,,,85.12009381,,,,83.6,76.6,3907.142236,64.6,61.45,51.85046861,,,,73.13942363,,81.25,,,81.133,92.62375,75.90233546,69.78035399,51.28358,1997.83,,,83.43882192,,,,,,,,,,,,86.01,80.52,75.21181167,,,,,81.52675463,,,89.387,,,,,,,,,,81.3,,,,,,69.20391061,,,,,,,,,,,,,,,,,,59.73184805,,,125.6996188,,,,72.12718934,,,12.7912746,,,,,,43.08781037,,91.3,,,,,,,,,,103.29,,49.01,,,
2002M12,80,77.61534,83.41,129.5,95.8034,82.65788,70.5458,76.86552757,,,92.37907,,,80.5,,,113.68,,,,,83.10938,97.4,76.3,82.61247,53.30993,61.42759,67.72721,,,,52.18111,81.6,78.95,40.13160344,127.5,49.84,101.1,,79.91483,57.85443,82.96053069,74.79,81.5,,275.07,77.673,,78.51257,79.28049,72.096,110,,45.71177,37.74892759,,,24.98146579,74.2814483,,,,38.82783,,28.49387262,,,,,28.73437,,,85.1633776,,,,84.2,76.7,3955.625833,65,61.48,51.80104013,,,,73.58749481,,80.97,,,81.245,92.71015,76.58477404,70.02797306,51.34669,2039.78,,,83.59990073,,,,,,,,,,,,85.88,80.53,75.59773317,,,,,81.76151542,,,89.402,,,,,,,,,,81.7,,,,,,69.27374302,,,,,,,,,,,,,,,,,,59.75784665,,,125.8001784,,,,72.71893993,,,13.90685932,,,,,,43.40378765,,91.4,,,,,,,,,,103.36,,49.74,,,
2003M1,81.9,77.03104,83.57,130.6,95.88,82.76074,71.3218,77.09087544,,,94.77,,,80.6,,,113.28,,,,,83.10938,97.1,75.9,82.19017,53.52544,61.48771,67.72721,,,,52.67772,81.8,79.3,40.04870896,128.9,50.42,102,,80.24753,58.38444,83.32740976,75.52,82.5,,275.96,77.354,,78.66183,79.56506,72.564,115.8,,46.80885,38.99036959,,,25.39901345,74.31877566,,,,39.07936,,29.0352562,,,,,29.94937171,,,84.65746189,,,,83.9,77.1,3981.299244,64.8,61.54,52.14703945,,,,73.91535177,,81.25,,,81.365,93.05576,76.66060055,69.99944808,51.76316,2085.68,,,83.76097954,,,,,,,,,,,,86.26,80.66,75.812134,,,,,81.76961062,,,89.627,,,,,,,,,,81.4,,,,,,69.06424581,,,,,,,,,,,,,,,,,,59.40773991,,,126.2024172,,,,72.79164433,,,14.87732523,,,,,,43.34633723,,90.9,,,,,,,,,36.97196,103.44,,50.38,,,
